id,candidato,data_ited,dia,data_pub,texto,sem_texto,rt,likes,replies,views,referenced_tweet_id,conversation_id,p_pos,p_neg,p_neu,intensidade,assimetria,n_tokens,n_moral,n_ind,n_vin,n_ger,b_ind,b_vin,b_ger,mfd_cuidado_virtude,mfd_cuidado_vicio,mfd_justica_virtude,mfd_justica_vicio,mfd_lealdade_virtude,mfd_lealdade_vicio,mfd_autoridade_virtude,mfd_autoridade_vicio,mfd_santidade_virtude,mfd_santidade_vicio,mfd_moralidade_geral,topico,topico_rotulo
1577430054577278976,Lula,2022-10-05,2022-10-05,2022-10-04 19:46:46-03:00,"Com a economia em crise, mais de 60 milhões de pessoas estão endividadas. Com o programa Desenrola Brasil, Lula propõe negociar as dívidas e oferecer créditos para as famílias. #EquipeLula",False,1767,9053,681,0,,1577430054577278976,0.0381522290408611,0.0711427181959152,0.8907051086425781,0.1092948913574218,0.032990489155054,16,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1577407359709679616,Lula,2022-10-05,2022-10-05,2022-10-04 18:16:36-03:00,"Encontro hoje com Frei Davi em homenagem ao dia de São Francisco. Vamos juntos por um Brasil de amor e respeito a todos.  

: 
@ricardostuckert",False,13462,128385,6825,0,,1577407359709679616,0.7780911922454834,0.0081318859010934,0.2137769311666488,0.7862230688333511,-0.7699593063443899,13,2,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1577391508927533058,Lula,2022-10-05,2022-10-05,2022-10-04 17:13:36-03:00,"Nosso papel agora é convencer as pessoas que ainda não estavam convencidas. Por isso que eu gosto também do 2° turno, porque o povo tem uma segunda chance. Na igreja católica tem o batismo e depois tem a crisma, para dar uma chance da pessoa escolher seu próprio padrinho.",False,2315,20223,1341,0,,1577391508927533058,0.8462197780609131,0.0210475735366344,0.1327326893806457,0.8672673106193542,-0.8251722045242786,23,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1577391139518353417,Lula,2022-10-05,2022-10-05,2022-10-04 17:12:08-03:00,Nós recebemos o apoio de várias personalidades do Brasil inteiro. Vou começar viajar em todos estados que tem 2º turno para conseguirmos mais votos.,False,1386,17237,712,0,,1577391139518353417,0.1920392364263534,0.0209736488759517,0.7869871854782104,0.2130128145217895,-0.1710655875504017,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1577390950724341761,Lula,2022-10-05,2022-10-05,2022-10-04 17:11:23-03:00,Hoje o PDT declarou apoio a nossa candidatura. Quinta-feira eu vou receber representantes do PSD. E a partir de sexta-feira vou começar a viajar e pretendo passar em todos os estados que tem 2° turno.,False,3813,52857,1307,0,,1577390950724341761,0.2481660693883896,0.0348821431398391,0.716951847076416,0.283048152923584,-0.2132839262485504,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1577386497145245706,Lula,2022-10-05,2022-10-05,2022-10-04 16:53:42-03:00,"Antes as crianças de escola pública não tinham chance de estudar em universidades públicas. Mas nós não queremos ser só pedreiros, nós queremos ser engenheiros também.",False,1839,18068,708,0,,1577386497145245706,0.0380257740616798,0.0687365010380745,0.8932377099990845,0.1067622900009155,0.0307107269763946,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1577385824131293185,Lula,2022-10-05,2022-10-05,2022-10-04 16:51:01-03:00,"É a partir da educação que vamos mudar o povo brasileiro. O Prouni, que foi muito contestado no começo, mas a verdade é que nunca se colocou tanta gente pobre na universidade. Isso incomodou muita gente. E nós vamos voltar a colocar gente pobre pra estudar no ensino superior.",False,1835,13884,890,0,,1577385824131293185,0.1165369227528572,0.3721536695957184,0.5113093852996826,0.4886906147003174,0.2556167468428612,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1577385570648657926,Lula,2022-10-05,2022-10-05,2022-10-04 16:50:01-03:00,"O Papa Francisco tem uma coragem exemplar. Ele não tem medo de defender as pessoas pelo que o nome dele representa, nosso querido São Francisco.",False,1931,26631,836,0,,1577385570648657926,0.9811822772026062,0.0031733342912048,0.0156444460153579,0.984355553984642,-0.9780089429114014,11,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"bolsonaro, povo, presidente, pra, porque"
1577385358391664640,Lula,2022-10-05,2022-10-05,2022-10-04 16:49:10-03:00,"Aprendi muito com o Dom Cláudio Hummes. E ele aprendeu muito com os trabalhadores do ABC. Quando ele chegou no ABC, era um grande intelectual da igreja, e ele aprendeu a lidar com a ansiedade dos metalúrgicos. A acolher os trabalhadores.",False,765,6435,206,0,,1577385358391664640,0.9030229449272156,0.0064657004550099,0.0905113518238067,0.9094886481761932,-0.8965572444722056,19,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,"educação, casa, universidades, vamos, ensino"
1577385125880336384,Lula,2022-10-05,2022-10-05,2022-10-04 16:48:15-03:00,"Para mim, a fé é algo muito sagrado. Levo minha espiritualidade muito a sério. Gosto de fazer as coisas com muita verdade dentro de mim.",False,8602,111554,11771,0,,1577385125880336384,0.8081717491149902,0.0075312498956918,0.1842970103025436,0.8157029896974564,-0.8006404992192984,14,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,"hoje, ciro, dia, amanhã, povo"
1577384836028895232,Lula,2022-10-05,2022-10-05,2022-10-04 16:47:05-03:00,"A mim só cabe agradecer aos companheiros franciscanos. Eu falo com a Janja que tenho vontade de ver o Círio de Nazaré, mas não posso ir porque é ano de eleição. Eu professo a minha religião na minha intimidade.",False,1643,16379,703,0,,1577384836028895232,0.851335346698761,0.0162984151393175,0.1323662400245666,0.8676337599754333,-0.8350369315594435,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1577383960732205059,Lula,2022-10-05,2022-10-05,2022-10-04 16:43:37-03:00,"Gostaria de agradecer aos amigos franciscanos por esse encontro hoje. Poderia ter ido num convento hoje me encontrar com vocês, mas não gosto de fazer nenhum gesto que possa ser confundido com usar a religião para fazer política.",False,8173,76796,2072,0,,1577383960732205059,0.7731762528419495,0.0296581853181123,0.1971655637025833,0.8028344362974167,-0.7435180675238371,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"hoje, ciro, dia, amanhã, povo"
1577378947792506880,Lula,2022-10-05,2022-10-05,2022-10-04 16:23:42-03:00,"Lula se encontra com Frei Davi no Dia de São Francisco 
x.com/i/broadcasts/1
…",False,5629,31422,1262,0,,1577378947792506880,0.1052841395139694,0.0145427836105227,0.8801730275154114,0.1198269724845886,-0.0907413559034466,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"broadcasts, lula, imprensa, conversa, caminhada"
1577373334223945729,Lula,2022-10-05,2022-10-05,2022-10-04 16:01:23-03:00,"O número de fakes só aumenta com o desespero do bolsonarismo. O 
@LulaPelaVerdade
 fez uma lista com perfis de agências de checagens de fatos aqui no twitter. Acompanhe e ajude a espalhar a verdade! #EquipeLula 
x.com/i/lists/157338
…",False,1195,4906,424,0,,1577373334223945729,0.0703677535057067,0.1252182126045227,0.8044140338897705,0.1955859661102295,0.0548504590988159,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1577294090902933505,Lula,2022-10-05,2022-10-05,2022-10-04 10:46:30-03:00,"Hoje é dia de São Francisco:

Onde houver Ódio, que eu leve o Amor,
Onde houver Ofensa, que eu leve o Perdão.
Onde houver Discórdia, que eu leve a União.
Onde houver Dúvida, que eu leve a Fé.
Onde houver Erro, que eu leve a Verdade.
Onde houver Desespero, que eu leve a Esperança.",False,22805,145324,8371,0,,1577294090902933505,0.0830474942922592,0.1877705454826355,0.7291819453239441,0.2708180546760559,0.1047230511903762,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"hoje, ciro, dia, amanhã, povo"
1577283299713507328,Lula,2022-10-05,2022-10-05,2022-10-04 10:03:37-03:00,"Agradeço o povo pela vitória e apoio. Agora nossa tarefa é percorrer o Brasil, conversar com pessoas, conquistar novos votos e aumentar nossa vitória no 2° turno.

: 
@ricardostuckert",False,2017,16677,904,0,,1577283299713507328,0.5925682783126831,0.0183593593537807,0.3890723884105682,0.6109276115894318,-0.5742089189589024,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1577249199024132097,Lula,2022-10-05,2022-10-05,2022-10-04 07:48:07-03:00,"O povo brasileiro sonha com o básico de dignidade. Ter o que comer, ter trabalho, direito à lazer, ver sua família com saúde. Um governo deve garantir isso. E nós vamos voltar para cuidar do povo que está precisando da gente. Bom dia e vamos conversar com muita gente.",False,5042,48968,4071,0,,1577249199024132097,0.7717068195343018,0.0250395536422729,0.2032536715269088,0.7967463284730911,-0.7466672658920288,28,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,"brasil, povo, brasildaesperança, país, vamos"
1577133741377343488,Lula,2022-10-05,2022-10-05,2022-10-04 00:09:20-03:00,"Liguei para João Lyra Neto, pai de 
@raquellyra
, para prestar condolências pelo falecimento de Fernando Lucena, marido de Raquel. Meus sentimentos à família e amigos.",False,777,16051,357,0,,1577133741377343488,0.1155896931886673,0.4188880026340484,0.4655223190784454,0.5344776809215546,0.3032983094453811,16,2,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6,"hoje, ciro, dia, amanhã, povo"
1577113096703074304,Lula,2022-10-05,2022-10-05,2022-10-03 22:47:18-03:00,"Nós temos propostas para o Brasil e vamos voltar a percorrer o país para dialogar com quem ainda não está com a gente. Discutir sobre geração de empregos, a questão climática e acesso à saúde. Vamos conquistar os votos que faltam e voltar para melhorar a vida do povo. Boa noite!",False,2944,29592,1782,0,,1577113096703074304,0.6899127960205078,0.0199930425733327,0.2900942265987396,0.7099057734012604,-0.669919753447175,29,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"brasil, povo, brasildaesperança, país, vamos"
1577089961253572609,Lula,2022-10-05,2022-10-05,2022-10-03 21:15:22-03:00,"Vamos trabalhar que temos uma eleição pra ganhar!

: 
@ricardostuckert",False,17742,108318,5349,0,,1577089961253572609,0.2621210515499115,0.0137760350480675,0.7241029143333435,0.2758970856666565,-0.2483450165018439,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1577792992982847492,Lula,2022-10-06,2022-10-06,2022-10-05 19:48:58-03:00,"Vamos, no Brasil inteiro, trabalhar muito, conversar muito, para termos mais votos, em todos os estados, do que tivemos no 1º turno.

: 
@ricardostuckert",False,1649,12942,845,0,,1577792992982847492,0.1329439133405685,0.0260557755827903,0.8410003185272217,0.1589996814727783,-0.1068881377577781,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1577775865836064768,Lula,2022-10-06,2022-10-06,2022-10-05 18:40:54-03:00,"Às vezes as pessoas falam que eu tenho que fazer um discurso novo. Eu aprendo para falar coisas novas, mas o povo ainda está com fome. O povo ainda quer comida, quer casa. É por isso que nós vamos voltar a fazer o Minha Casa Minha Vida.",False,2578,24908,2323,0,,1577775865836064768,0.0667682588100433,0.1664632260799408,0.7667685151100159,0.2332314848899841,0.0996949672698974,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1577775157762031617,Lula,2022-10-06,2022-10-06,2022-10-05 18:38:05-03:00,"Nós garantimos muitos direitos para o povo na Constituição. Mas até hoje muitas coisas não foram regulamentadas, como o direito a salários iguais para homens e mulheres. E hoje o atual presidente sequer dá aumento real no salário mínimo para o povo.",False,1020,7921,406,0,,1577775157762031617,0.0397447161376476,0.7715705633163452,0.1886846870183944,0.8113153129816055,0.7318258471786976,25,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1577774937212846082,Lula,2022-10-06,2022-10-06,2022-10-05 18:37:13-03:00,"Toda a vez que eu to num comício, eu olho pra cara das pessoas. Tem gente que fala sem olhar pro povo, eu não consigo. E fico imaginando o que o povo deseja. Quando a gente fala em democracia, estamos falando, sobretudo, no direito da pessoa comer, estudar, ter um teto pra morar.",False,813,6532,474,0,,1577774937212846082,0.0411821827292442,0.6463947296142578,0.3124231398105621,0.6875768601894379,0.6052125468850136,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1577774584773967873,Lula,2022-10-06,2022-10-06,2022-10-05 18:35:49-03:00,"Hoje eu fiquei feliz. Além do apoio do 
@CarlosLupiPDT
  e da 
@simonetebetbr
, vi algumas fotos postadas pelo 
@FHC
 e o apoio dele.",False,2530,33707,1197,0,,1577774584773967873,0.542234480381012,0.0195521134883165,0.438213437795639,0.561786562204361,-0.5226823668926954,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"hoje, ciro, dia, amanhã, povo"
1577774292661686272,Lula,2022-10-06,2022-10-06,2022-10-05 18:34:39-03:00,"A 
@simonetebetbr
 lançou um bom manifesto, com 5 propostas para colocarmos no programa de governo. Acho muito importante que as coisas sejam construídas assim. Não é um apoio formal, é um apoio programático.",False,5532,83957,1860,0,,1577774292661686272,0.6679888963699341,0.0288408398628234,0.30317023396492,0.69682976603508,-0.6391480565071106,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"bolsonaro, povo, presidente, pra, porque"
1577771284049584128,Lula,2022-10-06,2022-10-06,2022-10-05 18:22:42-03:00,"É na cidade que estão os problemas da vida real do povo. Nunca antes um presidente tratou tão bem os prefeitos como eu tratei. Criamos um gabinete para atender prefeitos, ajudar a montar projetos para pedir investimentos. Os prefeitos foram tratados com decência e respeito.",False,795,6721,306,0,,1577771284049584128,0.9434139728546144,0.0070157796144485,0.0495701916515827,0.9504298083484172,-0.9363981932401656,27,4,0,3,1,0,1,1,0,0,0,0,0,0,2,0,1,0,1,1,"bolsonaro, povo, presidente, pra, porque"
1577770388347621382,Lula,2022-10-06,2022-10-06,2022-10-05 18:19:08-03:00,"Gosto de comício, de passeata. Acho que numa campanha a gente tem que olhar no olho das pessoas, ver a reação delas em cada palavra que a gente fala. Nós vamos fazer debates também, mas eu quero, principalmente, ir pra rua conversar com o povo.",False,1351,14182,991,0,,1577770388347621382,0.6383013725280762,0.030353058129549,0.3313455581665039,0.6686544418334961,-0.6079483143985271,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1577759004184420356,Lula,2022-10-06,2022-10-06,2022-10-05 17:33:54-03:00,"“Lula me fez ser empresária. Eu era cozinheira de um hotel e eu arrendei esse hotel. Hoje dou emprego a 23 mulheres.” Dona Rosa transformou sua vida através de políticas do Lula para micro e pequenas empresas. Esse Brasil que queremos de volta! #EquipeLula

: 
@ricardostuckert",False,2169,12010,849,0,,1577759004184420356,0.9334702491760254,0.0045252298004925,0.0620045475661754,0.9379954524338244,-0.9289450193755328,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1577740831288864768,Lula,2022-10-06,2022-10-06,2022-10-05 16:21:41-03:00,"Coletiva da Frente Ampla Brasil da Esperança, com senadores egovernadores 
x.com/i/broadcasts/1
…",False,908,5095,302,0,,1577740831288864768,0.0286814738065004,0.4445262849330902,0.5267922878265381,0.4732077121734619,0.4158448111265898,10,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1577736399796817922,Lula,2022-10-06,2022-10-06,2022-10-05 16:04:05-03:00,"Bem-vindo, 
@PDT_Nacional
. Vamos juntos pelo Brasil e pela democracia!

: 
@ricardostuckert",False,1722,19008,487,0,,1577736399796817922,0.3385215401649475,0.0301543269306421,0.6313241720199585,0.3686758279800415,-0.3083672132343054,6,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1577731942904205328,Lula,2022-10-06,2022-10-06,2022-10-05 15:46:22-03:00,"Já participei de muitas reuniões com partidos, tanto para pedir quanto para dar apoio. Mas a mais difícil foi em 89, quando fui pedir apoio ao Brizola. Um amigo do PDT me disse: a reunião vai ser tensa, mas se Brizola pegar a sua mão e te levar na janela, você ganhou.",False,1694,26822,571,0,,1577731942904205328,0.5284508466720581,0.0360801666975021,0.4354689419269562,0.5645310580730438,-0.4923706799745559,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1577728372481953807,Lula,2022-10-06,2022-10-06,2022-10-05 15:32:11-03:00,"Tem 3 políticos que aprendi a gostar de graça, mesmo quando eles falavam mal de mim. O Mário Covas, o Requião e o Ciro. Acho que o PDT e o Ciro valem muito mais do que os votos que tiveram nessa eleição. Estou muito agradecido pelo apoio.",False,8703,132963,5113,0,,1577728372481953807,0.9565137028694152,0.0115047069266438,0.0319816023111343,0.9680183976888656,-0.9450089959427714,22,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"bolsonaro, povo, presidente, pra, porque"
1577658499093463041,Lula,2022-10-06,2022-10-06,2022-10-05 10:54:32-03:00,"Encontrei hoje 
@helderbarbalho
, governador do Pará reeleito no primeiro turno com a maior votação do Brasil. Agradeço seu apoio neste segundo turno. Vamos juntos pelo bem do Pará e do Brasil!

: 
@ricardostuckert",False,5910,43770,2333,0,,1577658499093463041,0.7411375641822815,0.0130906337872147,0.2457717806100845,0.7542282193899155,-0.7280469303950667,20,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1577610160348057602,Lula,2022-10-06,2022-10-06,2022-10-05 07:42:27-03:00,"Eu sei a importância da educação pro povo pobre. Lembro da minha mãe andando quilômetros comigo para eu estudar. Nós vamos voltar para investir nas creches, escolas e universidades, porque isso é investimento pro nosso futuro. Bom dia pra nós!",False,6842,67695,4504,0,,1577610160348057602,0.8093501925468445,0.0100152315571904,0.1806345283985138,0.8193654716014862,-0.7993349609896541,25,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3,"educação, casa, universidades, vamos, ensino"
1577472095348326400,Lula,2022-10-06,2022-10-06,2022-10-04 22:33:50-03:00,Nós estamos do lado do Brasil e da democracia. Quero voltar porque dia e noite penso em conquistar melhores condições de vida para o povo brasileiro. E é para isso que vou dedicar os próximos 4 anos da minha vida. Boa noite e até amanhã!,False,3107,33289,2850,0,,1577472095348326400,0.9001455903053284,0.0072359843179583,0.0926184058189392,0.9073815941810608,-0.89290960598737,24,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,"brasil, povo, brasildaesperança, país, vamos"
1578150895518650368,Lula,2022-10-07,2022-10-07,2022-10-06 19:31:08-03:00,O Brasil vai crescer novamente por Thaís Aragão. Vamos juntos pela democracia e pela arte. Poste seu desenho também na tag #BrasilDaEsperança   #EquipeLula,False,1571,12072,1220,0,,1578150895518650368,0.7500487565994263,0.0079296138137578,0.2420216202735901,0.7579783797264099,-0.7421191427856684,15,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1578130724070326300,Lula,2022-10-07,2022-10-07,2022-10-06 18:10:59-03:00,"Nosso adversário já leu nosso programa de governo. Sabe que propomos um programa chamado Desenrola, para fazer com que pessoas endividadas possam voltar a ser consumidores. Se tudo que a gente propor ele quiser copiar, que copie. Mas nós faremos melhor.",False,3641,31083,2703,0,,1578130724070326300,0.0651042312383651,0.1919918060302734,0.742904007434845,0.257095992565155,0.1268875747919082,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1578126842728513539,Lula,2022-10-07,2022-10-07,2022-10-06 17:55:34-03:00,"Se eu tiver 10 economistas aqui e escolher 1 para indicar como ministro agora, eu perco os outros 9. Primeiro eu tenho que ganhar as eleições. E não vai ser só com o meu partido que eu vou construir. Fico feliz quando vejo economistas que trabalharam com o FHC nos apoiando.",False,1400,13475,1042,0,,1578126842728513539,0.7082359194755554,0.0418408289551734,0.249923288822174,0.7500767111778259,-0.6663950905203819,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1578126642140119045,Lula,2022-10-07,2022-10-07,2022-10-06 17:54:46-03:00,"Responsabilidade fiscal não tem que estar numa lei, tem que ser responsabilidade do dirigente. Sou contra o teto de gastos, porque, na verdade, o que se fez foi cortar investimentos da educação. Eu quero garantir o dinheiro da carne, do feijão, do arroz. E é isso que vamos fazer.",False,959,5990,1078,0,,1578126642140119045,0.0442925430834293,0.6817447543144226,0.2739626765251159,0.726037323474884,0.6374522112309933,24,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1578126129147555840,Lula,2022-10-07,2022-10-07,2022-10-06 17:52:44-03:00,"Não é o papel do Estado se intrometer na fé das pessoas. O papel do Estado é garantir a liberdade religiosa, o que nós fizemos.",False,12317,101439,4300,0,,1578126129147555840,0.03567536175251,0.2558519244194031,0.708472728729248,0.2915272712707519,0.220176562666893,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1578125983038816256,Lula,2022-10-07,2022-10-07,2022-10-06 17:52:09-03:00,"Trato religião com muita seriedade. A fé e a espiritualidade não podem ser motivo de banalização. As pessoas me conhecem, sabem que sou religioso. Fiz a lei de Liberdade Religiosa, o dia da Marcha para Jesus. Tenho um legado de 8 anos com 87% de aprovação.",False,1618,10809,1392,0,,1578125983038816256,0.3468844890594482,0.0391631759703159,0.6139522790908813,0.3860477209091186,-0.3077213130891323,25,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1578125099655462921,Lula,2022-10-07,2022-10-07,2022-10-06 17:48:38-03:00,"Estamos juntando pessoas que pensam ideologicamente diferentes porque precisamos recuperar a democracia nesse país. A gente não quer um mundo de iguais, a gente quer um mundo de respeito aos diferentes. Esse é o país que vamos construir.",False,1249,8198,733,0,,1578125099655462921,0.7761809229850769,0.0334552973508834,0.1903637945652008,0.8096362054347992,-0.7427256256341934,24,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1578122724953784337,Lula,2022-10-07,2022-10-07,2022-10-06 17:39:12-03:00,"Bolsonaro governa na base da mentira. O ódio dele ontem falando que o povo do Nordeste era analfabeto. Ele não sabe que o povo era analfabeto porque a elite queria. Em todas as cidades, as periferias eram empobrecidas. Quem pensou em mudar isso? Fomos nós.",False,2793,20434,4540,0,,1578122724953784337,0.0268908943980932,0.851371169090271,0.1217379868030548,0.8782620131969452,0.8244802746921778,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1578122362096173057,Lula,2022-10-07,2022-10-07,2022-10-06 17:37:45-03:00,"Nós vamos fazer muito mais pela educação no Brasil. Vamos construir escolas de tempo integral em todo o país, porque isso vai ajudar a resolver muitos problemas que temos.",False,1293,10490,1544,0,,1578122362096173057,0.5383150577545166,0.0236857887357473,0.4379991292953491,0.5620008707046509,-0.5146292690187693,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1578120180248576027,Lula,2022-10-07,2022-10-07,2022-10-06 17:29:05-03:00,"Eu tive a oportunidade de ser presidente quando o 
@eduardopaes
 era prefeito. E quando ganhamos as Olimpíadas em Copenhagen. Aquilo foi uma emoção que eu nunca tinha vivido nada igual. Depois vi os vídeos da Praia de Copacabana no dia. Era uma alegria pro Rio de Janeiro.",False,507,4403,376,0,,1578120180248576027,0.9522348046302797,0.0079777250066399,0.0397874154150486,0.9602125845849514,-0.9442570796236396,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1578113770278486016,Lula,2022-10-07,2022-10-07,2022-10-06 17:03:37-03:00,"Lula recebe apoio de políticosdoPSD 
x.com/i/broadcasts/1
…",False,1821,12406,756,0,,1578113770278486016,0.0214450284838676,0.0170715823769569,0.9614834189414978,0.0385165810585022,-0.0043734461069107,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"broadcasts, lula, imprensa, conversa, caminhada"
1578075884560547842,Lula,2022-10-07,2022-10-07,2022-10-06 14:33:04-03:00,"São Bernardo nos deu a vitória no 1º turno e vai nos dar a vitória mais uma vez no 2º turno. Vamos juntos, com 
@Haddad_Fernando
 governador!

: 
@ricardostuckert",False,1341,8513,754,0,,1578075884560547842,0.3622742891311645,0.0193900186568498,0.6183357238769531,0.3816642761230469,-0.3428842704743147,12,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1578062993828487171,Lula,2022-10-07,2022-10-07,2022-10-06 13:41:51-03:00,"Quem tem uma gota de sangue nordestino não pode votar nesse sujeito. Os nordestinos estão em todo o Brasil, trabalham e constroem esse país. Que Bolsonaro busque o voto da turma da rachadinha do Queiroz.",False,8314,59868,4821,0,,1578062993828487171,0.0590548329055309,0.690270185470581,0.2506749927997589,0.7493250072002411,0.6312153525650501,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1578062535919558657,Lula,2022-10-07,2022-10-07,2022-10-06 13:40:02-03:00,"Até o dia 30, a gente não pode descansar. Não só no celular, mas vamos visitar cada loja, cada local de trabalho, cada vizinho. Conversem com aquele vizinho que está mal humorado. Vamos discutir o que Bolsonaro fez. Sabe quanto tempo não tem aumento real de salário? 4 anos.",False,1222,7778,651,0,,1578062535919558657,0.0491170361638069,0.3569543361663818,0.5939286351203918,0.4060713648796081,0.3078373000025749,29,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,"governo, renda, salário, vai, mínimo"
1578062273213603845,Lula,2022-10-07,2022-10-07,2022-10-06 13:38:59-03:00,"Nosso adversário não cansa de mentir. Conta 7 mentiras por dia. Nesses próximos 24 dias vocês precisam ficar alertas. Saber distinguir o que é mentira e o que é verdade, inclusive no celular.",False,2015,16515,1925,0,,1578062273213603845,0.0256110988557338,0.8190174102783203,0.1553715169429779,0.8446284830570221,0.7934063114225864,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
